Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,NAVINFLUOR,148573,OPTSTK,CE,3650,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3650 CE,NAVINFLUOR28DEC23C3650,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148574,OPTSTK,PE,3650,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3650 PE,NAVINFLUOR28DEC23P3650,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148575,OPTSTK,CE,3700,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3700 CE,NAVINFLUOR28DEC23C3700,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148576,OPTSTK,PE,3700,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3700 PE,NAVINFLUOR28DEC23P3700,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148577,OPTSTK,CE,3750,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3750 CE,NAVINFLUOR28DEC23C3750,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148578,OPTSTK,PE,3750,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3750 PE,NAVINFLUOR28DEC23P3750,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148579,OPTSTK,CE,3800,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3800 CE,NAVINFLUOR28DEC23C3800,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148580,OPTSTK,PE,3800,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3800 PE,NAVINFLUOR28DEC23P3800,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148581,OPTSTK,CE,3850,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3850 CE,NAVINFLUOR28DEC23C3850,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148582,OPTSTK,PE,3850,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3850 PE,NAVINFLUOR28DEC23P3850,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148583,OPTSTK,CE,3900,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3900 CE,NAVINFLUOR28DEC23C3900,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148584,OPTSTK,PE,3900,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3900 PE,NAVINFLUOR28DEC23P3900,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148585,OPTSTK,CE,3950,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3950 CE,NAVINFLUOR28DEC23C3950,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148586,OPTSTK,PE,3950,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 3950 PE,NAVINFLUOR28DEC23P3950,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148587,OPTSTK,CE,4000,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4000 CE,NAVINFLUOR28DEC23C4000,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148588,OPTSTK,PE,4000,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4000 PE,NAVINFLUOR28DEC23P4000,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148589,OPTSTK,CE,4050,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4050 CE,NAVINFLUOR28DEC23C4050,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148590,OPTSTK,PE,4050,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4050 PE,NAVINFLUOR28DEC23P4050,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148591,OPTSTK,CE,4100,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4100 CE,NAVINFLUOR28DEC23C4100,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148592,OPTSTK,PE,4100,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4100 PE,NAVINFLUOR28DEC23P4100,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148593,OPTSTK,CE,4150,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4150 CE,NAVINFLUOR28DEC23C4150,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148594,OPTSTK,PE,4150,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4150 PE,NAVINFLUOR28DEC23P4150,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148595,OPTSTK,CE,4200,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4200 CE,NAVINFLUOR28DEC23C4200,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148596,OPTSTK,PE,4200,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4200 PE,NAVINFLUOR28DEC23P4200,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148597,OPTSTK,CE,4250,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4250 CE,NAVINFLUOR28DEC23C4250,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148598,OPTSTK,PE,4250,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4250 PE,NAVINFLUOR28DEC23P4250,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148599,OPTSTK,CE,4300,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4300 CE,NAVINFLUOR28DEC23C4300,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148600,OPTSTK,PE,4300,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4300 PE,NAVINFLUOR28DEC23P4300,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148601,OPTSTK,CE,4350,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4350 CE,NAVINFLUOR28DEC23C4350,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148602,OPTSTK,PE,4350,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4350 PE,NAVINFLUOR28DEC23P4350,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148603,OPTSTK,CE,4400,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4400 CE,NAVINFLUOR28DEC23C4400,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148604,OPTSTK,PE,4400,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4400 PE,NAVINFLUOR28DEC23P4400,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148605,OPTSTK,CE,4450,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4450 CE,NAVINFLUOR28DEC23C4450,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148606,OPTSTK,PE,4450,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4450 PE,NAVINFLUOR28DEC23P4450,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148607,OPTSTK,CE,4500,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4500 CE,NAVINFLUOR28DEC23C4500,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148608,OPTSTK,PE,4500,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4500 PE,NAVINFLUOR28DEC23P4500,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148609,OPTSTK,CE,4550,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4550 CE,NAVINFLUOR28DEC23C4550,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148610,OPTSTK,PE,4550,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4550 PE,NAVINFLUOR28DEC23P4550,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148611,OPTSTK,CE,4600,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4600 CE,NAVINFLUOR28DEC23C4600,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148612,OPTSTK,PE,4600,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4600 PE,NAVINFLUOR28DEC23P4600,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148613,OPTSTK,CE,4650,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4650 CE,NAVINFLUOR28DEC23C4650,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148614,OPTSTK,PE,4650,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4650 PE,NAVINFLUOR28DEC23P4650,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148615,OPTSTK,CE,4700,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4700 CE,NAVINFLUOR28DEC23C4700,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148616,OPTSTK,PE,4700,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4700 PE,NAVINFLUOR28DEC23P4700,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148617,OPTSTK,CE,4750,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4750 CE,NAVINFLUOR28DEC23C4750,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148618,OPTSTK,PE,4750,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4750 PE,NAVINFLUOR28DEC23P4750,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148619,OPTSTK,CE,4800,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4800 CE,NAVINFLUOR28DEC23C4800,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148620,OPTSTK,PE,4800,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4800 PE,NAVINFLUOR28DEC23P4800,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148660,OPTSTK,CE,4850,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4850 CE,NAVINFLUOR28DEC23C4850,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148661,OPTSTK,PE,4850,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4850 PE,NAVINFLUOR28DEC23P4850,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148662,OPTSTK,CE,4900,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4900 CE,NAVINFLUOR28DEC23C4900,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148663,OPTSTK,PE,4900,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4900 PE,NAVINFLUOR28DEC23P4900,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148664,OPTSTK,CE,4950,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4950 CE,NAVINFLUOR28DEC23C4950,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148665,OPTSTK,PE,4950,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 4950 PE,NAVINFLUOR28DEC23P4950,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148666,OPTSTK,CE,5000,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 5000 CE,NAVINFLUOR28DEC23C5000,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148667,OPTSTK,PE,5000,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 5000 PE,NAVINFLUOR28DEC23P5000,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148668,OPTSTK,CE,5050,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 5050 CE,NAVINFLUOR28DEC23C5050,12/28/2023,150,0.05
NFO,nse_fo,NAVINFLUOR,148669,OPTSTK,PE,5050,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR DEC 5050 PE,NAVINFLUOR28DEC23P5050,12/28/2023,150,0.05
NFO,nse_fo,POLYCAB,148788,OPTSTK,CE,5350,Polycab India Limited,POLYCAB NOV 5350 CE,POLYCAB30NOV23C5350,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148789,OPTSTK,PE,5350,Polycab India Limited,POLYCAB NOV 5350 PE,POLYCAB30NOV23P5350,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148790,OPTSTK,CE,5400,Polycab India Limited,POLYCAB NOV 5400 CE,POLYCAB30NOV23C5400,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148791,OPTSTK,PE,5400,Polycab India Limited,POLYCAB NOV 5400 PE,POLYCAB30NOV23P5400,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148792,OPTSTK,CE,5450,Polycab India Limited,POLYCAB NOV 5450 CE,POLYCAB30NOV23C5450,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148793,OPTSTK,PE,5450,Polycab India Limited,POLYCAB NOV 5450 PE,POLYCAB30NOV23P5450,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148794,OPTSTK,CE,5500,Polycab India Limited,POLYCAB NOV 5500 CE,POLYCAB30NOV23C5500,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148795,OPTSTK,PE,5500,Polycab India Limited,POLYCAB NOV 5500 PE,POLYCAB30NOV23P5500,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148796,OPTSTK,CE,5550,Polycab India Limited,POLYCAB NOV 5550 CE,POLYCAB30NOV23C5550,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148797,OPTSTK,PE,5550,Polycab India Limited,POLYCAB NOV 5550 PE,POLYCAB30NOV23P5550,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148798,OPTSTK,CE,5600,Polycab India Limited,POLYCAB NOV 5600 CE,POLYCAB30NOV23C5600,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148799,OPTSTK,PE,5600,Polycab India Limited,POLYCAB NOV 5600 PE,POLYCAB30NOV23P5600,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148800,OPTSTK,CE,5650,Polycab India Limited,POLYCAB NOV 5650 CE,POLYCAB30NOV23C5650,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148801,OPTSTK,PE,5650,Polycab India Limited,POLYCAB NOV 5650 PE,POLYCAB30NOV23P5650,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148802,OPTSTK,CE,5700,Polycab India Limited,POLYCAB NOV 5700 CE,POLYCAB30NOV23C5700,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148803,OPTSTK,PE,5700,Polycab India Limited,POLYCAB NOV 5700 PE,POLYCAB30NOV23P5700,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148804,OPTSTK,CE,5750,Polycab India Limited,POLYCAB NOV 5750 CE,POLYCAB30NOV23C5750,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148805,OPTSTK,PE,5750,Polycab India Limited,POLYCAB NOV 5750 PE,POLYCAB30NOV23P5750,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148806,OPTSTK,CE,5800,Polycab India Limited,POLYCAB NOV 5800 CE,POLYCAB30NOV23C5800,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148807,OPTSTK,PE,5800,Polycab India Limited,POLYCAB NOV 5800 PE,POLYCAB30NOV23P5800,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148808,OPTSTK,CE,5850,Polycab India Limited,POLYCAB NOV 5850 CE,POLYCAB30NOV23C5850,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148809,OPTSTK,PE,5850,Polycab India Limited,POLYCAB NOV 5850 PE,POLYCAB30NOV23P5850,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148810,OPTSTK,CE,5900,Polycab India Limited,POLYCAB NOV 5900 CE,POLYCAB30NOV23C5900,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148811,OPTSTK,PE,5900,Polycab India Limited,POLYCAB NOV 5900 PE,POLYCAB30NOV23P5900,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148812,OPTSTK,CE,5950,Polycab India Limited,POLYCAB NOV 5950 CE,POLYCAB30NOV23C5950,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148813,OPTSTK,PE,5950,Polycab India Limited,POLYCAB NOV 5950 PE,POLYCAB30NOV23P5950,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148814,OPTSTK,CE,6000,Polycab India Limited,POLYCAB NOV 6000 CE,POLYCAB30NOV23C6000,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148815,OPTSTK,PE,6000,Polycab India Limited,POLYCAB NOV 6000 PE,POLYCAB30NOV23P6000,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148816,OPTSTK,CE,6050,Polycab India Limited,POLYCAB NOV 6050 CE,POLYCAB30NOV23C6050,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148817,OPTSTK,PE,6050,Polycab India Limited,POLYCAB NOV 6050 PE,POLYCAB30NOV23P6050,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148818,OPTSTK,CE,6100,Polycab India Limited,POLYCAB NOV 6100 CE,POLYCAB30NOV23C6100,11/30/2023,100,0.05
NFO,nse_fo,POLYCAB,148819,OPTSTK,PE,6100,Polycab India Limited,POLYCAB NOV 6100 PE,POLYCAB30NOV23P6100,11/30/2023,100,0.05
NFO,nse_fo,NESTLEIND,148886,OPTSTK,CE,20300,NESTLE INDIA LTD.,NESTLEIND DEC 20300 CE,NESTLEIND28DEC23C20300,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148887,OPTSTK,PE,20300,NESTLE INDIA LTD.,NESTLEIND DEC 20300 PE,NESTLEIND28DEC23P20300,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148888,OPTSTK,CE,20400,NESTLE INDIA LTD.,NESTLEIND DEC 20400 CE,NESTLEIND28DEC23C20400,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148889,OPTSTK,PE,20400,NESTLE INDIA LTD.,NESTLEIND DEC 20400 PE,NESTLEIND28DEC23P20400,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148890,OPTSTK,CE,20500,NESTLE INDIA LTD.,NESTLEIND DEC 20500 CE,NESTLEIND28DEC23C20500,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148891,OPTSTK,PE,20500,NESTLE INDIA LTD.,NESTLEIND DEC 20500 PE,NESTLEIND28DEC23P20500,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148892,OPTSTK,CE,20600,NESTLE INDIA LTD.,NESTLEIND DEC 20600 CE,NESTLEIND28DEC23C20600,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148893,OPTSTK,PE,20600,NESTLE INDIA LTD.,NESTLEIND DEC 20600 PE,NESTLEIND28DEC23P20600,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148894,OPTSTK,CE,20700,NESTLE INDIA LTD.,NESTLEIND DEC 20700 CE,NESTLEIND28DEC23C20700,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148895,OPTSTK,PE,20700,NESTLE INDIA LTD.,NESTLEIND DEC 20700 PE,NESTLEIND28DEC23P20700,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148896,OPTSTK,CE,20800,NESTLE INDIA LTD.,NESTLEIND DEC 20800 CE,NESTLEIND28DEC23C20800,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148897,OPTSTK,PE,20800,NESTLE INDIA LTD.,NESTLEIND DEC 20800 PE,NESTLEIND28DEC23P20800,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148898,OPTSTK,CE,20900,NESTLE INDIA LTD.,NESTLEIND DEC 20900 CE,NESTLEIND28DEC23C20900,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148899,OPTSTK,PE,20900,NESTLE INDIA LTD.,NESTLEIND DEC 20900 PE,NESTLEIND28DEC23P20900,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148900,OPTSTK,CE,21000,NESTLE INDIA LTD.,NESTLEIND DEC 21000 CE,NESTLEIND28DEC23C21000,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148901,OPTSTK,PE,21000,NESTLE INDIA LTD.,NESTLEIND DEC 21000 PE,NESTLEIND28DEC23P21000,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148902,OPTSTK,CE,21100,NESTLE INDIA LTD.,NESTLEIND DEC 21100 CE,NESTLEIND28DEC23C21100,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148903,OPTSTK,PE,21100,NESTLE INDIA LTD.,NESTLEIND DEC 21100 PE,NESTLEIND28DEC23P21100,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148904,OPTSTK,CE,21200,NESTLE INDIA LTD.,NESTLEIND DEC 21200 CE,NESTLEIND28DEC23C21200,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148905,OPTSTK,PE,21200,NESTLE INDIA LTD.,NESTLEIND DEC 21200 PE,NESTLEIND28DEC23P21200,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148906,OPTSTK,CE,21300,NESTLE INDIA LTD.,NESTLEIND DEC 21300 CE,NESTLEIND28DEC23C21300,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148907,OPTSTK,PE,21300,NESTLE INDIA LTD.,NESTLEIND DEC 21300 PE,NESTLEIND28DEC23P21300,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148908,OPTSTK,CE,21400,NESTLE INDIA LTD.,NESTLEIND DEC 21400 CE,NESTLEIND28DEC23C21400,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148909,OPTSTK,PE,21400,NESTLE INDIA LTD.,NESTLEIND DEC 21400 PE,NESTLEIND28DEC23P21400,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148910,OPTSTK,CE,21500,NESTLE INDIA LTD.,NESTLEIND DEC 21500 CE,NESTLEIND28DEC23C21500,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148911,OPTSTK,PE,21500,NESTLE INDIA LTD.,NESTLEIND DEC 21500 PE,NESTLEIND28DEC23P21500,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148912,OPTSTK,CE,21600,NESTLE INDIA LTD.,NESTLEIND DEC 21600 CE,NESTLEIND28DEC23C21600,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148913,OPTSTK,PE,21600,NESTLE INDIA LTD.,NESTLEIND DEC 21600 PE,NESTLEIND28DEC23P21600,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148914,OPTSTK,CE,21700,NESTLE INDIA LTD.,NESTLEIND DEC 21700 CE,NESTLEIND28DEC23C21700,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148915,OPTSTK,PE,21700,NESTLE INDIA LTD.,NESTLEIND DEC 21700 PE,NESTLEIND28DEC23P21700,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148916,OPTSTK,CE,21800,NESTLE INDIA LTD.,NESTLEIND DEC 21800 CE,NESTLEIND28DEC23C21800,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148917,OPTSTK,PE,21800,NESTLE INDIA LTD.,NESTLEIND DEC 21800 PE,NESTLEIND28DEC23P21800,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148918,OPTSTK,CE,21900,NESTLE INDIA LTD.,NESTLEIND DEC 21900 CE,NESTLEIND28DEC23C21900,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148919,OPTSTK,PE,21900,NESTLE INDIA LTD.,NESTLEIND DEC 21900 PE,NESTLEIND28DEC23P21900,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148920,OPTSTK,CE,22000,NESTLE INDIA LTD.,NESTLEIND DEC 22000 CE,NESTLEIND28DEC23C22000,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148921,OPTSTK,PE,22000,NESTLE INDIA LTD.,NESTLEIND DEC 22000 PE,NESTLEIND28DEC23P22000,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148922,OPTSTK,CE,22100,NESTLE INDIA LTD.,NESTLEIND DEC 22100 CE,NESTLEIND28DEC23C22100,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148923,OPTSTK,PE,22100,NESTLE INDIA LTD.,NESTLEIND DEC 22100 PE,NESTLEIND28DEC23P22100,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148924,OPTSTK,CE,22200,NESTLE INDIA LTD.,NESTLEIND DEC 22200 CE,NESTLEIND28DEC23C22200,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148925,OPTSTK,PE,22200,NESTLE INDIA LTD.,NESTLEIND DEC 22200 PE,NESTLEIND28DEC23P22200,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148926,OPTSTK,CE,22300,NESTLE INDIA LTD.,NESTLEIND DEC 22300 CE,NESTLEIND28DEC23C22300,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148927,OPTSTK,PE,22300,NESTLE INDIA LTD.,NESTLEIND DEC 22300 PE,NESTLEIND28DEC23P22300,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148928,OPTSTK,CE,22400,NESTLE INDIA LTD.,NESTLEIND DEC 22400 CE,NESTLEIND28DEC23C22400,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148929,OPTSTK,PE,22400,NESTLE INDIA LTD.,NESTLEIND DEC 22400 PE,NESTLEIND28DEC23P22400,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148930,OPTSTK,CE,22500,NESTLE INDIA LTD.,NESTLEIND DEC 22500 CE,NESTLEIND28DEC23C22500,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148931,OPTSTK,PE,22500,NESTLE INDIA LTD.,NESTLEIND DEC 22500 PE,NESTLEIND28DEC23P22500,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148932,OPTSTK,CE,22600,NESTLE INDIA LTD.,NESTLEIND DEC 22600 CE,NESTLEIND28DEC23C22600,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148933,OPTSTK,PE,22600,NESTLE INDIA LTD.,NESTLEIND DEC 22600 PE,NESTLEIND28DEC23P22600,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148934,OPTSTK,CE,22700,NESTLE INDIA LTD.,NESTLEIND DEC 22700 CE,NESTLEIND28DEC23C22700,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148935,OPTSTK,PE,22700,NESTLE INDIA LTD.,NESTLEIND DEC 22700 PE,NESTLEIND28DEC23P22700,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148936,OPTSTK,CE,22800,NESTLE INDIA LTD.,NESTLEIND DEC 22800 CE,NESTLEIND28DEC23C22800,12/28/2023,40,0.05
NFO,nse_fo,NESTLEIND,148937,OPTSTK,PE,22800,NESTLE INDIA LTD.,NESTLEIND DEC 22800 PE,NESTLEIND28DEC23P22800,12/28/2023,40,0.05
